0.000131200000000  0.013943780983929
0.000196800000000  0.009352254700133
0.000262400000000  0.007639519555100
0.000328000000000  0.006769210050946
0.000393600000000  0.006736450325531
0.000459200000000  0.006736992073854
0.000524800000000  0.007781197108354
0.000590400000000  0.008372600713689
0.000656000000000  0.008823876767059
0.000721600000000  0.008943479549526
0.000787200000000  0.009882414130203
0.000852800000000  0.010430212622431
0.000918400000000  0.010906406921997
0.000984000000000  0.011714220277545
0.001049600000000  0.011810666562682
0.001115200000000  0.012430850684339
0.001180800000000  0.012737601483770
0.001246400000000  0.013762960596946
0.001312000000000  0.014472214844539
0.001377600000000  0.015129516978204
0.001443200000000  0.015278987930925
0.001508800000000  0.015653236433632
0.001574400000000  0.016102233454373
0.001640000000000  0.016491255171549
